fips,land_area,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
29165,420.2,1.1,1.2,2.6,3.4,4.9,4.7,4.4,3.8,4.7,3.3,2.4,1.6
29167,635.5,1.8,2.1,3.6,4.2,4.4,4.5,3.4,3.4,4.6,3.8,4.0,2.8
29169,547.1,2.0,2.3,3.7,4.1,4.0,4.1,3.7,3.5,4.1,3.6,4.1,3.0
29171,517.3,1.1,1.1,2.4,3.4,4.3,4.2,4.9,4.1,4.2,3.0,2.5,1.6
29173,469.8,1.6,1.9,3.2,3.8,4.6,3.9,3.9,4.0,3.6,3.1,3.3,2.4
29175,482.7,1.5,1.7,2.9,4.0,4.8,4.2,3.9,3.8,4.2,3.2,3.2,2.2
29177,568.8,1.3,1.4,2.7,3.8,4.7,4.5,4.2,3.7,4.6,3.3,2.8,1.9
29179,808.5,2.5,2.8,4.3,4.6,4.6,4.1,4.0,3.7,3.6,3.4,4.8,3.7
29181,629.5,3.2,3.3,4.8,4.7,4.7,3.7,3.5,3.7,3.6,3.2,5.2,4.3
29183,560.4,1.9,2.1,3.4,3.9,3.7,3.8,3.8,3.3,3.3,3.0,3.6,2.7
29185,670.0,1.6,1.9,3.4,4.2,4.7,4.8,3.6,3.7,4.5,3.5,3.6,2.4
29186,499.1,2.4,2.5,4.1,4.1,4.3,4.1,3.7,3.5,3.4,3.1,4.3,3.3
29187,451.9,2.4,2.5,4.1,4.3,4.4,4.1,3.8,3.7,3.5,3.2,4.4,3.5
29189,569.7,2.0,2.2,3.6,3.9,3.6,3.8,3.7,3.4,3.3,2.9,3.8,2.9
29195,755.5,1.4,1.6,2.8,3.8,4.5,4.4,3.8,3.6,4.4,3.3,3.2,2.0
29197,307.3,1.2,1.2,2.5,3.6,4.3,4.1,4.6,4.2,4.3,3.0,2.7,1.8
29199,436.7,1.3,1.4,2.6,3.6,4.2,4.1,4.6,4.1,4.3,3.0,2.9,1.9
29201,420.0,3.3,3.5,4.7,4.8,4.5,4.4,3.8,3.4,3.3,3.1,4.6,4.2
29203,1003.8,2.4,2.7,4.4,4.5,4.4,4.0,3.8,3.7,4.0,3.5,4.8,3.7
29205,500.9,1.4,1.6,2.9,3.7,4.5,4.0,4.1,4.0,4.0,3.1,3.1,2.2
29207,823.2,3.3,3.4,4.7,4.8,4.5,4.2,3.8,3.2,3.2,3.1,4.8,4.2
29209,464.0,2.1,2.3,4.0,4.2,4.4,4.7,3.4,3.4,4.7,3.6,4.5,3.2
29211,648.0,1.2,1.2,2.4,3.5,4.2,4.2,4.8,4.1,4.3,3.1,2.6,1.7
29213,632.4,2.3,2.5,4.1,4.2,4.3,4.5,3.2,3.2,4.4,3.4,4.7,3.3
29215,1177.3,2.2,2.4,4.1,4.3,4.3,4.3,3.5,3.5,4.1,3.7,4.4,3.3
29217,826.4,1.6,1.9,3.4,4.1,4.7,5.4,3.7,3.8,4.5,3.7,3.5,2.3
29219,428.6,1.9,2.2,3.5,4.0,4.0,4.0,3.9,3.5,3.7,3.1,3.7,2.7
29221,759.9,2.1,2.3,3.7,4.1,4.5,4.1,3.8,3.7,3.4,3.2,4.1,3.2
29223,759.2,3.1,3.0,4.6,4.6,4.5,4.0,4.1,3.5,3.3,3.0,4.8,4.0
29225,592.6,2.0,2.2,3.9,4.3,4.4,4.5,3.6,3.3,4.6,3.8,4.3,3.1
29227,266.6,0.9,1.1,2.4,3.3,4.3,4.4,4.6,4.1,4.4,3.0,2.4,1.3
29229,681.8,2.1,2.3,3.9,4.2,4.4,4.5,3.5,3.2,4.4,3.7,4.3,3.1
30001,5541.6,1.7,1.3,1.8,2.0,2.7,2.4,1.5,1.4,1.5,1.4,1.6,1.7
30003,4995.5,0.9,0.6,1.1,1.8,2.6,2.2,1.3,0.9,1.5,1.5,0.9,0.8
30005,4227.5,0.6,0.4,0.7,1.1,2.3,2.6,1.8,1.3,1.3,0.7,0.5,0.6
30007,1192.5,0.9,0.6,1.1,1.3,2.3,2.3,1.6,1.4,1.4,1.0,0.9,0.9
30009,2048.8,1.1,0.9,1.6,2.1,2.9,2.2,1.5,1.2,1.7,1.6,1.1,1.0
30011,3340.8,0.5,0.4,0.7,1.6,2.6,2.7,1.8,1.2,1.2,1.3,0.6,0.5
30013,2698.2,0.8,0.6,1.1,1.5,2.9,2.6,1.7,1.6,1.5,1.1,0.7,0.8
30015,3972.5,0.6,0.4,0.8,1.2,2.4,2.5,1.6,1.5,1.3,0.8,0.5,0.5
30017,3783.4,0.5,0.3,0.6,1.5,2.3,2.4,1.6,1.1,1.3,1.2,0.6,0.5
30019,1426.1,0.4,0.3,0.6,1.0,2.0,2.7,2.3,1.5,1.2,0.7,0.5,0.5
30021,2371.9,0.4,0.3,0.5,1.2,2.1,2.5,2.0,1.3,1.4,1.0,0.5,0.3
30023,736.5,1.8,1.4,2.0,2.2,2.9,2.5,1.7,1.6,1.6,1.5,1.7,1.7
30025,1620.8,0.5,0.4,0.6,1.5,2.4,2.8,1.9,1.3,1.4,1.3,0.6,0.4
30027,4339.8,0.7,0.5,1.0,1.5,3.0,2.8,2.0,1.7,1.4,1.0,0.6,0.7
30029,5087.7,4.6,3.4,3.2,2.8,3.3,3.3,2.0,1.8,2.1,2.5,4.2,4.3
30031,2602.7,1.9,1.5,2.3,2.4,3.3,2.9,1.8,1.6,2.0,1.8,1.9,1.9
30033,4675.4,0.4,0.3,0.6,1.1,2.2,2.3,1.7,1.2,1.3,0.9,0.5,0.5
30035,2995.9,2.3,1.8,2.0,2.0,2.9,3.1,1.9,2.0,1.8,1.5,2.2,2.1
30037,1175.3,0.5,0.4,0.8,1.4,2.6,2.2,1.8,1.4,1.3,1.0,0.6,0.6
30039,1727.4,2.4,1.9,2.1,2.3,2.9,2.6,1.5,1.6,1.7,1.6,2.1,2.3
30041,2899.0,0.5,0.3,0.6,0.9,2.0,2.4,1.6,1.3,1.2,0.7,0.5,0.5
30043,1656.3,1.2,0.9,1.5,1.7,2.7,2.4,1.6,1.5,1.5,1.2,1.1,1.2
30045,1869.8,1.0,0.7,1.3,1.8,3.2,3.0,2.1,1.8,1.6,1.2,0.9,0.9
30047,1490.2,2.7,2.0,2.0,1.9,2.7,2.7,1.7,1.5,1.7,1.7,2.4,2.5
30049,3458.8,2.1,1.4,1.6,1.9,2.9,2.6,1.7,1.6,1.5,1.5,1.7,2.0
30051,1430.0,0.4,0.3,0.6,0.9,2.0,2.3,1.5,1.4,1.0,0.6,0.4,0.4
30053,3612.9,4.1,3.1,2.8,2.3,2.8,2.7,1.7,1.5,1.7,2.4,4.2,4.0
30055,2643.2,0.4,0.3,0.5,1.1,2.0,2.4,1.9,1.2,1.3,0.9,0.4,0.4
30057,3587.5,1.7,1.4,2.2,2.3,3.1,2.8,1.7,1.6,1.8,1.6,1.7,1.7
30059,2391.9,1.3,0.9,1.5,1.8,3.0,2.8,2.0,1.7,1.7,1.3,1.2,1.3
30061,1219.4,5.6,3.9,3.6,2.8,2.9,2.6,1.6,1.5,1.9,2.6,4.8,4.9
30063,2593.4,4.0,2.7,2.6,2.2,2.8,2.5,1.6,1.4,1.7,2.0,3.1,3.6
30065,1868.2,0.5,0.4,0.8,1.4,2.7,2.3,1.6,1.3,1.3,1.0,0.5,0.5
30067,2803.1,2.1,1.6,2.3,2.5,3.4,2.9,2.0,1.7,2.0,1.9,2.1,2.1
30069,1654.9,0.5,0.3,0.7,1.2,2.7,2.3,1.7,1.3,1.2,0.8,0.5,0.5
30071,5140.0,0.4,0.3,0.6,1.0,2.2,2.5,1.9,1.2,1.1,0.6,0.4,0.4
30073,1622.9,1.0,0.7,1.0,1.3,2.5,2.6,1.6,1.7,1.3,0.9,0.9,0.9
30075,3297.3,0.5,0.4,0.8,1.6,2.6,2.5,1.6,1.0,1.3,1.3,0.7,0.5
30077,2326.4,3.0,2.1,2.1,2.1,3.0,2.5,1.6,1.6,1.7,1.7,2.4,2.8
30079,1736.7,0.4,0.3,0.5,1.2,2.1,2.4,1.7,1.2,1.3,1.0,0.5,0.3
30081,2390.8,3.6,2.7,2.7,2.5,2.9,2.6,1.5,1.4,1.7,2.0,3.2,3.4
30083,2084.1,0.4,0.3,0.5,1.1,2.1,2.7,2.1,1.3,1.5,1.0,0.5,0.4
30085,2354.8,0.3,0.3,0.5,1.0,2.0,2.7,2.1,1.3,1.3,0.8,0.4,0.4
30087,5010.4,0.6,0.4,0.7,1.4,2.4,2.3,1.4,1.0,1.3,1.1,0.6,0.5
30089,2760.5,4.3,3.2,2.8,2.2,2.6,2.5,1.5,1.4,1.7,2.3,4.1,4.1
30091,1677.1,0.4,0.3,0.6,1.0,2.0,2.8,2.3,1.5,1.4,0.8,0.4,0.4
30093,718.5,1.1,0.9,1.5,1.7,2.6,2.4,1.6,1.5,1.5,1.3,1.1,1.1
30095,1795.4,1.0,0.8,1.5,2.1,3.1,2.3,1.6,1.3,1.6,1.5,1.0,0.9
30097,1855.2,1.0,0.9,1.4,2.0,3.0,2.5,1.8,1.6,1.6,1.5,1.1,1.0
30099,2272.4,1.1,0.9,1.1,1.5,2.6,2.5,1.6,1.7,1.3,1.1,1.0,1.1
30101,1915.6,0.4,0.3,0.6,1.0,2.1,2.3,1.5,1.5,1.1,0.6,0.5,0.4
30103,977.4,0.6,0.4,0.8,1.4,2.4,2.2,1.4,1.0,1.4,1.2,0.6,0.6
30105,4925.8,0.4,0.3,0.5,0.9,2.0,2.5,1.9,1.2,1.2,0.7,0.4,0.4
30107,1423.2,0.7,0.6,1.0,1.5,2.7,2.6,1.9,1.6,1.4,1.0,0.7,0.7
30109,889.3,0.4,0.3,0.6,1.4,2.3,2.7,2.0,1.4,1.5,1.2,0.5,0.3
30111,2633.3,0.7,0.5,0.9,1.6,2.5,2.1,1.3,1.0,1.4,1.2,0.7,0.6
31001,563.3,0.5,0.6,2.1,2.6,4.3,3.5,3.7,3.0,2.5,1.7,1.4,0.6
31003,857.2,0.5,0.7,1.8,2.7,3.9,3.8,3.3,2.9,2.4,1.8,1.4,0.6
31005,715.3,0.4,0.4,1.2,1.9,3.2,3.0,2.8,2.0,1.5,1.1,0.7,0.4
31007,746.1,0.5,0.5,1.3,1.8,2.8,2.6,2.4,1.6,1.4,1.1,0.7,0.5
31009,710.9,0.5,0.6,1.5,2.4,3.7,3.5,3.4,2.7,2.0,1.5,1.1,0.5
31011,686.5,0.5,0.7,1.9,2.8,4.1,3.9,3.5,3.0,2.4,1.8,1.4,0.6
31013,1075.3,0.4,0.4,0.9,1.8,3.1,2.8,2.5,1.7,1.4,1.1,0.6,0.4
31015,539.9,0.5,0.6,1.7,2.7,3.7,3.4,3.2,2.6,2.4,1.8,1.2,0.5
31017,1221.3,0.5,0.6,1.5,2.4,3.8,3.5,3.5,2.4,2.1,1.6,1.1,0.5
31019,968.1,0.5,0.6,1.9,2.5,4.0,3.6,3.6,2.9,2.2,1.5,1.3,0.6
31021,491.6,0.6,0.7,2.2,3.0,4.2,4.1,3.6,3.2,3.0,2.4,1.6,0.8
31023,584.9,0.6,0.7,2.1,2.9,4.6,4.0,3.5,3.3,2.9,2.1,1.6,0.8
31025,557.5,0.8,0.8,2.2,3.0,4.5,4.0,4.3,3.7,3.3,2.5,1.8,1.0
31027,740.3,0.5,0.7,2.0,2.8,4.0,3.9,3.1,2.9,2.4,2.0,1.5,0.7
31029,894.4,0.4,0.4,1.3,1.8,3.1,2.9,2.9,2.3,1.3,1.1,0.7,0.4
31031,5960.4,0.4,0.5,1.2,2.2,3.4,3.2,3.0,2.1,1.7,1.4,0.8,0.4
31033,1196.3,0.4,0.4,1.2,1.7,3.0,2.9,2.6,1.9,1.4,1.0,0.7,0.4
31035,572.3,0.6,0.6,2.1,2.8,4.4,3.6,3.8,3.1,2.7,1.9,1.5,0.7
31037,411.7,0.6,0.7,2.1,2.8,4.4,4.2,3.5,3.3,2.7,2.1,1.6,0.8
31039,570.6,0.6,0.7,2.1,2.9,4.4,4.2,3.5,3.2,2.8,2.2,1.6,0.8
31041,2575.5,0.5,0.6,1.6,2.3,3.6,3.8,3.5,2.6,2.0,1.5,1.1,0.5
31043,264.2,0.6,0.6,2.0,2.9,4.0,3.9,3.4,2.9,2.7,2.1,1.6,0.7
31045,1396.5,0.5,0.5,1.2,2.1,3.1,2.7,2.4,1.8,1.4,1.3,0.7,0.5
31047,1013.1,0.5,0.5,1.6,2.2,3.6,3.5,3.4,2.6,1.7,1.4,1.1,0.5
31049,439.9,0.4,0.4,1.3,1.8,3.2,2.9,2.6,2.1,1.4,1.0,0.7,0.4
31051,476.2,0.5,0.7,2.1,2.9,4.0,3.9,3.2,2.9,2.6,2.1,1.6,0.7
31053,528.7,0.7,0.7,2.2,2.9,4.4,4.3,3.5,3.4,2.9,2.3,1.6,0.8
31055,328.5,0.7,0.7,2.2,3.0,4.1,4.2,3.8,3.4,3.2,2.4,1.7,0.9
31057,919.7,0.4,0.4,1.3,1.8,3.1,3.0,3.1,2.2,1.3,1.1,0.8,0.4
31059,575.4,0.6,0.7,2.3,2.8,4.5,3.8,3.9,3.2,2.8,2.1,1.6,0.8
31061,575.8,0.5,0.6,2.0,2.4,4.0,3.4,3.7,3.1,2.4,1.5,1.3,0.6
31063,974.6,0.4,0.5,1.4,2.1,3.4,3.4,3.2,2.6,1.5,1.3,1.0,0.4
31065,719.1,0.5,0.6,1.7,2.1,3.7,3.3,3.4,2.8,1.8,1.3,1.1,0.5
31067,851.5,0.7,0.7,2.4,2.8,4.5,4.0,4.3,3.6,3.3,2.3,1.8,0.9
31069,1704.3,0.3,0.4,1.0,1.8,3.1,2.9,2.6,1.8,1.5,1.0,0.6,0.3
31071,1138.1,0.5,0.6,1.6,2.4,3.7,3.7,3.4,2.7,2.2,1.6,1.2,0.5
31073,458.2,0.5,0.6,1.6,2.1,3.7,3.4,3.4,2.7,1.7,1.3,1.1,0.5
31075,776.2,0.4,0.4,1.1,2.0,3.3,3.1,2.9,2.0,1.6,1.2,0.7,0.4
31077,569.8,0.5,0.6,1.8,2.7,3.9,3.7,3.6,2.9,2.4,1.7,1.4,0.6
31079,546.3,0.5,0.6,2.0,2.6,4.2,3.6,3.4,3.0,2.5,1.7,1.4,0.7
31081,542.9,0.6,0.6,2.1,2.8,4.4,3.6,3.4,3.0,2.6,1.7,1.5,0.7
31083,553.5,0.4,0.5,1.8,2.1,3.5,3.2,3.5,3.1,2.1,1.4,1.2,0.5
31085,713.1,0.4,0.5,1.3,2.1,3.2,3.4,3.1,2.5,1.4,1.3,0.9,0.4
31087,709.9,0.5,0.5,1.4,2.0,3.3,3.4,3.2,2.4,1.4,1.2,0.9,0.5
31089,2412.4,0.5,0.6,1.7,2.6,3.8,3.6,3.4,2.6,2.3,1.8,1.2,0.5
31091,721.1,0.4,0.5,1.3,2.2,3.5,3.3,3.2,2.2,1.7,1.3,0.9,0.4
31093,569.3,0.5,0.6,1.9,2.7,4.0,3.7,3.4,2.9,2.5,1.6,1.4,0.6
31095,570.2,0.7,0.7,2.3,2.7,4.5,3.9,4.1,3.5,3.0,2.1,1.6,0.9
31097,376.0,0.8,0.9,2.4,3.0,4.1,3.9,4.5,3.6,3.6,2.4,1.9,1.0
31099,516.2,0.5,0.6,2.0,2.5,4.1,3.4,3.8,3.0,2.3,1.5,1.3,0.6
31101,1061.6,0.4,0.4,1.3,1.9,3.3,2.9,2.7,2.1,1.4,1.1,0.7,0.3
31103,773.1,0.5,0.6,1.6,2.6,3.7,3.4,3.3,2.3,2.2,1.6,1.0,0.5
31105,951.8,0.4,0.3,1.2,1.6,2.7,2.5,2.5,1.8,1.4,0.9,0.6,0.4
31107,1108.4,0.5,0.7,1.8,2.8,3.8,3.6,3.2,2.9,2.4,1.9,1.4,0.6
31109,837.5,0.7,0.7,2.3,2.9,4.1,3.7,4.0,3.5,3.1,2.3,1.7,0.9
31111,2564.1,0.4,0.5,1.3,2.0,3.4,3.3,3.1,2.3,1.6,1.3,0.9,0.4
31113,1429.7,0.4,0.5,1.3,2.2,3.5,3.4,3.1,2.2,1.7,1.3,0.9,0.4
31119,572.7,0.5,0.7,2.1,2.7,4.2,4.0,3.6,3.0,2.5,1.9,1.5,0.7
31121,484.9,0.5,0.6,2.0,2.7,4.3,3.6,3.4,3.0,2.6,1.7,1.5,0.7
31123,1423.8,0.4,0.4,1.0,1.7,2.8,2.8,2.4,1.6,1.4,1.0,0.6,0.3
31125,441.6,0.5,0.7,2.0,2.6,4.2,3.7,3.6,3.0,2.5,1.8,1.5,0.7
31127,407.4,0.8,0.9,2.4,3.1,4.2,4.0,4.7,3.6,3.7,2.5,1.9,1.0
31129,575.2,0.6,0.7,2.2,2.7,4.3,3.6,3.7,3.2,2.7,2.0,1.6,0.8
31131,615.6,0.8,0.8,2.4,3.0,4.0,3.8,4.5,3.7,3.4,2.4,1.9,1.0
31133,431.1,0.8,0.9,2.5,3.0,4.6,4.1,4.4,3.7,3.6,2.4,1.9,1.0
31135,883.3,0.4,0.4,1.3,1.8,3.2,2.9,2.7,2.3,1.4,1.1,0.7,0.4
31137,539.8,0.5,0.5,1.8,2.2,4.0,3.4,3.5,2.9,2.0,1.4,1.2,0.5
31139,573.2,0.5,0.7,2.0,2.8,4.0,3.9,3.4,2.9,2.4,1.9,1.5,0.7
31141,674.1,0.5,0.7,2.0,2.8,4.3,4.0,3.5,3.1,2.6,1.9,1.5,0.7
31143,438.3,0.6,0.7,2.1,2.8,4.5,3.8,3.5,3.1,2.8,1.9,1.6,0.7
31145,717.0,0.4,0.5,1.4,2.1,3.4,3.2,3.3,2.6,1.5,1.3,1.0,0.4
31147,551.8,0.8,1.0,2.4,3.2,4.4,4.1,4.5,3.8,3.9,2.6,2.1,1.1
31149,1008.3,0.5,0.6,1.6,2.4,3.8,3.6,3.5,2.4,2.2,1.6,1.2,0.5
31151,574.0,0.6,0.7,2.2,2.8,4.5,3.8,3.8,3.4,3.0,2.1,1.6,0.8
31153,239.0,0.7,0.7,2.2,3.0,4.2,4.1,4.0,3.6,3.1,2.4,1.7,0.9
31155,750.2,0.7,0.7,2.2,3.0,4.6,4.1,3.7,3.6,3.1,2.3,1.7,0.9
31157,739.4,0.4,0.4,1.0,1.7,2.7,2.5,2.2,1.3,1.4,1.0,0.6,0.4
31159,571.4,0.6,0.7,2.2,2.8,4.6,3.8,3.6,3.4,2.9,2.1,1.6,0.8
31161,2440.9,0.4,0.4,1.0,2.0,3.0,2.9,2.7,1.8,1.5,1.2,0.6,0.4
31163,565.8,0.5,0.6,1.9,2.6,3.8,3.7,3.5,2.8,2.3,1.6,1.3,0.6
31165,2066.7,0.4,0.4,1.0,1.8,3.0,2.6,2.2,1.5,1.4,1.2,0.6,0.4
31167,428.0,0.6,0.7,2.1,2.8,4.3,4.2,3.5,3.1,2.6,2.0,1.5,0.7
31169,573.8,0.7,0.7,2.2,2.7,4.4,3.7,3.9,3.3,2.8,2.0,1.6,0.9
31171,713.2,0.4,0.6,1.4,2.4,3.6,3.4,3.3,2.4,1.8,1.4,1.0,0.4
31173,393.6,0.6,0.7,2.2,3.0,4.3,4.1,3.5,3.1,2.8,2.2,1.6,0.8
31175,568.0,0.5,0.6,1.7,2.6,3.7,3.7,3.5,2.8,2.3,1.6,1.3,0.6
31177,390.0,0.7,0.7,2.2,3.0,4.3,4.2,3.6,3.3,3.1,2.4,1.6,0.9
31179,442.9,0.5,0.7,2.1,2.8,4.2,4.1,3.4,2.8,2.6,2.0,1.5,0.7
31181,574.9,0.6,0.6,2.1,2.5,4.2,3.4,3.7,3.1,2.6,1.7,1.5,0.7
31183,575.2,0.5,0.6,1.8,2.7,3.7,3.8,3.4,2.9,2.3,1.8,1.3,0.6
31185,572.5,0.6,0.6,2.2,2.8,4.5,3.8,3.5,3.2,2.8,1.9,1.6,0.7
32001,4930.5,0.7,0.6,0.7,0.7,0.9,0.7,0.3,0.3,0.5,0.5,0.6,0.6
32003,7891.4,1.0,1.1,1.1,0.4,0.3,0.1,0.7,0.9,0.5,0.5,0.6,0.7
32005,709.7,2.6,2.4,2.2,0.9,1.0,0.7,0.4,0.5,0.6,1.0,1.9,2.0
32007,17169.8,1.6,1.3,1.5,1.3,1.8,1.1,0.6,0.6,0.9,1.1,1.5,1.4
32009,3581.9,0.5,0.6,0.8,0.4,0.6,0.3,0.5,0.5,0.4,0.5,0.4,0.4
32011,4175.7,1.1,0.9,1.3,1.2,1.6,0.9,0.6,0.6,0.8,0.9,1.1,0.9
32013,9640.8,1.4,1.1,1.3,1.1,1.2,1.0,0.3,0.4,0.7,0.8,1.4,1.4
32015,5490.1,1.1,0.9,1.2,1.1,1.4,0.9,0.5,0.6,0.7,0.9,1.0,0.9
32017,10633.2,1.1,1.3,1.5,0.7,0.8,0.4,0.8,1.1,0.8,0.9,0.8,0.7
32019,2001.2,1.1,1.1,1.0,0.5,0.7,0.7,0.4,0.4,0.5,0.6,0.8,0.9
32021,3752.8,0.8,0.7,0.8,0.6,0.7,0.6,0.4,0.4,0.5,0.5,0.6,0.6
32023,18181.9,0.8,0.9,1.1,0.7,0.8,0.4,0.6,0.8,0.6,0.7,0.6,0.6
32027,6036.6,1.0,0.9,1.0,0.9,1.1,0.9,0.3,0.3,0.6,0.7,1.0,1.0
32029,262.9,1.8,1.9,1.7,0.8,1.0,0.7,0.4,0.4,0.6,0.8,1.5,1.7
32031,6302.4,1.8,1.6,1.6,1.0,1.2,0.9,0.4,0.4,0.7,0.8,1.5,1.6
32033,8875.7,1.1,1.1,1.4,1.2,1.5,0.9,0.9,0.9,1.0,1.2,1.0,0.8
32510,144.7,2.5,2.3,2.0,0.9,0.9,0.6,0.3,0.4,0.6,0.9,1.8,2.0
33001,400.2,3.5,2.8,3.5,3.7,3.5,3.7,4.0,3.7,3.6,4.0,4.0,3.6
33003,931.1,4.0,3.2,4.2,4.2,3.8,4.1,4.2,3.9,3.9,4.2,4.5,4.1
33005,706.7,3.6,2.9,3.6,3.7,3.7,3.9,4.1,4.1,3.7,3.6,3.9,3.6
33007,1794.7,3.5,2.7,3.4,3.4,4.0,4.5,4.4,4.6,4.1,4.0,4.0,3.6
33009,1708.8,3.6,2.8,3.5,3.5,3.6,4.3,4.3,4.3,4.0,4.1,4.1,3.6
33011,876.1,3.7,3.1,3.9,4.0,3.6,3.8,3.8,3.8,3.7,4.1,4.3,3.9
33013,934.1,3.5,2.9,3.6,3.7,3.6,3.7,3.9,3.7,3.6,4.0,4.1,3.6
33015,694.7,3.6,3.1,3.9,4.0,3.7,3.6,3.6,3.4,3.7,3.8,4.4,3.9
33017,369.0,3.7,3.1,4.0,4.2,3.6,3.7,3.8,3.6,3.6,4.0,4.5,3.9
33019,537.3,3.4,2.7,3.4,3.5,3.6,3.8,4.1,4.0,3.6,3.9,3.7,3.4
34001,555.7,3.8,3.0,4.3,3.8,3.6,3.2,4.0,4.5,3.5,3.2,3.4,3.5
34003,233.0,3.8,3.0,4.2,4.3,4.0,4.0,4.4,4.2,4.5,3.8,4.4,3.8
34005,798.6,3.8,2.9,4.1,3.8,4.0,3.6,4.5,4.6,3.7,3.2,3.5,3.6
34007,221.3,3.7,2.9,4.1,3.8,4.0,3.7,4.4,4.4,3.8,3.2,3.5,3.6
34009,251.4,3.7,3.1,4.3,3.6,3.6,3.1,3.7,4.4,3.5,3.3,3.3,3.6
34011,483.7,3.7,3.0,4.3,3.6,3.8,3.5,4.0,4.3,3.8,3.3,3.3,3.6
34013,126.2,3.9,3.0,4.2,4.3,4.0,4.1,4.6,4.2,4.6,3.8,4.3,3.9
34015,322.0,3.7,2.9,4.1,3.8,4.0,3.6,4.3,4.3,3.9,3.2,3.4,3.5
34017,46.2,3.8,3.0,4.2,4.2,4.2,3.7,4.4,4.1,4.3,3.5,4.1,3.7
34019,427.8,3.8,2.9,3.9,4.1,4.7,4.1,4.8,4.4,4.5,3.7,4.0,3.7
34021,224.6,3.7,2.8,3.9,3.9,4.5,3.8,4.9,4.4,4.2,3.4,3.8,3.6
34023,308.9,3.8,2.9,4.0,4.0,4.5,3.7,4.9,4.3,4.2,3.4,3.9,3.7
34025,468.8,3.8,3.0,4.1,3.9,4.3,3.5,4.6,4.5,3.9,3.4,3.8,3.7
34027,460.2,4.0,3.0,4.1,4.4,4.2,4.4,4.8,4.4,4.8,4.0,4.3,3.9
34029,628.8,3.8,3.0,4.1,3.9,3.9,3.4,4.3,4.7,3.7,3.3,3.7,3.6
34031,184.6,3.9,3.1,4.2,4.3,4.4,4.3,4.5,4.3,4.7,3.9,4.4,3.9
34033,331.9,3.6,2.9,4.1,3.6,4.0,3.7,4.2,4.0,3.9,3.2,3.3,3.5
34035,301.8,3.9,2.9,4.0,4.1,4.6,4.0,4.9,4.4,4.5,3.7,4.0,3.8
34037,519.0,3.6,2.9,3.8,4.2,4.2,4.4,4.3,4.2,4.5,3.7,3.9,3.6
34039,102.8,3.8,3.0,4.1,4.1,4.3,3.9,4.8,4.2,4.4,3.6,4.1,3.8
34041,356.9,3.7,2.9,3.8,4.1,4.6,4.3,4.6,4.3,4.5,3.8,3.9,3.6
35001,1160.8,0.7,0.6,0.8,0.6,0.8,0.7,1.9,2.3,1.4,1.3,0.8,0.7
35003,6923.7,1.0,1.0,1.1,0.5,0.6,0.7,2.8,3.2,2.0,1.7,1.0,1.1
35005,6065.3,0.5,0.4,0.4,0.5,1.2,1.8,2.3,2.6,2.4,1.3,0.6,0.6
35006,4539.5,0.8,0.7,1.0,0.6,0.7,0.6,2.0,2.5,1.5,1.3,0.8,0.8
35007,3758.1,0.5,0.5,1.1,1.1,2.0,1.9,3.0,3.2,1.8,1.1,0.9,0.6
35009,1404.8,0.4,0.4,0.7,0.9,1.8,2.4,2.8,3.1,2.2,1.6,0.7,0.6
35011,2322.6,0.4,0.4,0.5,0.8,1.3,1.7,2.5,2.8,1.9,1.5,0.6,0.6
35013,3807.5,0.5,0.4,0.3,0.2,0.4,0.8,1.9,2.3,1.5,1.1,0.6,0.8
35015,4175.7,0.4,0.5,0.3,0.5,1.3,1.8,1.9,2.3,2.8,1.3,0.6,0.6
35017,3961.6,1.1,1.0,0.9,0.3,0.5,0.7,3.0,3.1,1.8,1.6,1.1,1.4
35019,3030.5,0.5,0.5,0.6,0.8,1.3,1.7,2.5,2.9,1.7,1.3,0.7,0.6
35021,2125.4,0.4,0.3,0.7,1.0,2.0,2.1,2.9,2.9,1.8,1.2,0.6,0.4
35023,3436.9,0.9,0.8,0.6,0.2,0.3,0.6,2.6,2.7,1.5,1.3,0.8,1.3
35025,4390.9,0.4,0.5,0.4,0.6,1.9,2.1,2.3,2.5,2.7,1.2,0.7,0.6
35027,4831.1,0.6,0.6,0.6,0.5,1.0,1.5,2.4,3.0,2.0,1.3,0.7,0.8
35028,109.2,1.1,1.0,1.4,1.1,1.4,1.4,2.8,3.3,1.9,1.5,1.3,1.1
35029,2965.2,0.6,0.5,0.4,0.2,0.3,0.6,2.2,2.2,1.4,1.1,0.7,1.0
35031,5449.8,0.8,0.7,0.9,0.5,0.7,0.5,1.6,2.1,1.3,1.2,0.9,0.7
35033,1931.3,0.7,0.6,1.2,1.2,2.0,2.0,3.3,3.5,2.0,1.3,1.0,0.7
35035,6613.2,0.7,0.6,0.5,0.4,0.7,1.3,2.4,2.7,2.1,1.3,0.7,0.9
35037,2874.4,0.4,0.4,0.8,1.1,1.7,2.2,2.9,3.0,2.0,1.4,0.7,0.5
35039,5860.8,1.2,1.1,1.6,1.1,1.2,0.9,2.0,2.5,1.6,1.5,1.4,1.0
35041,2447.4,0.4,0.4,0.5,0.8,1.7,2.3,2.7,2.9,2.3,1.5,0.7,0.6
35043,3710.6,0.8,0.7,1.0,0.7,1.0,0.8,2.0,2.4,1.5,1.3,1.0,0.7
